"cve_mun","categoria","valor","cve","original"
"30102","sem_pyme",3,"pyme",2.29331277702833
"30102","moda",2,NA,NA
"30104","sem_total",1,"total",-82.7586206896552
"30104","sem_mujeres",2,"mujeres",0
"30104","sem_jovenes",1,"jovenes",-85.7142857142857
"30104","sem_mayores",1,"mayores",-66.6666666666667
"30104","sem_uma",1,"uma",-82.1428571428571
"30104","sem_pyme",1,"pyme",-82.7586206896552
"30104","moda",1,NA,NA
"30105","sem_total",3,"total",7.31270774737918
"30105","sem_mujeres",2,"mujeres",-0.660611065235372
"30105","sem_jovenes",3,"jovenes",11.4457831325301
"30105","sem_mayores",3,"mayores",1.61290322580645
"30105","sem_uma",3,"uma",9.02348578491965
"30105","sem_pyme",3,"pyme",5.71847507331378
"30105","moda",3,NA,NA
"30106","sem_total",3,"total",35.7142857142857
"30106","sem_mujeres",3,"mujeres",400
"30106","sem_jovenes",NA,"jovenes",NA
"30106","sem_mayores",1,"mayores",-50
"30106","sem_uma",3,"uma",35.7142857142857
"30106","sem_pyme",3,"pyme",35.7142857142857
"30106","moda",3,NA,NA
"30107","sem_total",3,"total",1350
"30107","sem_mujeres",3,"mujeres",200
"30107","sem_jovenes",3,"jovenes",400
"30107","sem_mayores",1,"mayores",-33.3333333333333
"30107","sem_uma",3,"uma",1350
"30107","sem_pyme",3,"pyme",1350
"30107","moda",3,NA,NA
"30108","sem_total",2,"total",-3.73122097787489
"30108","sem_mujeres",2,"mujeres",-3.39981867633725
"30108","sem_jovenes",1,"jovenes",-14.4695787831513
"30108","sem_mayores",2,"mayores",-0.128452151573544
"30108","sem_uma",2,"uma",-3.92990256980318
"30108","sem_pyme",2,"pyme",-3.96405071417111
"30108","moda",2,NA,NA
"30109","sem_total",3,"total",5.11089681774348
"30109","sem_mujeres",3,"mujeres",3.50877192982455
"30109","sem_jovenes",3,"jovenes",6.25
"30109","sem_mayores",2,"mayores",-0.980392156862786
"30109","sem_uma",3,"uma",5.21945432977462
"30109","sem_pyme",3,"pyme",5.87275693311582
"30109","moda",3,NA,NA
"30110","sem_total",3,"total",82.3529411764706
"30110","sem_mujeres",1,"mujeres",-25
"30110","sem_jovenes",3,"jovenes",33.3333333333333
"30110","sem_mayores",3,"mayores",50
"30110","sem_uma",3,"uma",93.75
"30110","sem_pyme",3,"pyme",82.3529411764706
"30110","moda",3,NA,NA
"30111","sem_total",2,"total",-4.42477876106194
"30111","sem_mujeres",2,"mujeres",-1.95121951219515
"30111","sem_jovenes",1,"jovenes",-12
"30111","sem_mayores",3,"mayores",1.90476190476188
"30111","sem_uma",3,"uma",1.3550135501355
"30111","sem_pyme",1,"pyme",-29.4871794871795
"30111","moda",1,NA,NA
"30111","sem_total",2,"total",-4.42477876106194
"30111","sem_mujeres",2,"mujeres",-1.95121951219515
"30111","sem_jovenes",1,"jovenes",-12
"30111","sem_mayores",3,"mayores",1.90476190476188
"30111","sem_uma",3,"uma",1.3550135501355
"30111","sem_pyme",1,"pyme",-29.4871794871795
"30111","moda",2,NA,NA
"30111","sem_total",2,"total",-4.42477876106194
"30111","sem_mujeres",2,"mujeres",-1.95121951219515
"30111","sem_jovenes",1,"jovenes",-12
"30111","sem_mayores",3,"mayores",1.90476190476188
"30111","sem_uma",3,"uma",1.3550135501355
"30111","sem_pyme",1,"pyme",-29.4871794871795
"30111","moda",3,NA,NA
"30112","sem_total",2,"total",-1.53061224489796
"30112","sem_mujeres",2,"mujeres",-4.28571428571431
"30112","sem_jovenes",2,"jovenes",-6.45161290322581
"30112","sem_mayores",3,"mayores",5.88235294117645
"30112","sem_uma",3,"uma",4.31034482758623
"30112","sem_pyme",2,"pyme",-2.45901639344263
"30112","moda",2,NA,NA
"30113","sem_total",2,"total",-6.66666666666668
"30113","sem_mujeres",2,"mujeres",0
"30113","sem_jovenes",1,"jovenes",-60
"30113","sem_mayores",3,"mayores",50
"30113","sem_uma",2,"uma",-6.66666666666668
"30113","sem_pyme",2,"pyme",-6.66666666666668
"30113","moda",2,NA,NA
"30114","sem_total",2,"total",-0.454545454545452
"30114","sem_mujeres",2,"mujeres",-7.03517587939698
"30114","sem_jovenes",2,"jovenes",-2.17391304347827
"30114","sem_mayores",3,"mayores",8.33333333333333
"30114","sem_uma",2,"uma",-9.21409214092144
"30114","sem_pyme",3,"pyme",152.5
"30114","moda",2,NA,NA
"30115","sem_total",3,"total",1.81126802198246
"30115","sem_mujeres",3,"mujeres",3.1896685856543
"30115","sem_jovenes",3,"jovenes",6.28309718047806
"30115","sem_mayores",2,"mayores",-1.76132278936015
"30115","sem_uma",3,"uma",2.23377494549721
"30115","sem_pyme",2,"pyme",-1.00904448409525
"30115","moda",3,NA,NA
"30116","sem_total",3,"total",3.9381153305204
"30116","sem_mujeres",2,"mujeres",-6.13496932515338
"30116","sem_jovenes",3,"jovenes",15.3846153846154
"30116","sem_mayores",1,"mayores",-23.8805970149254
"30116","sem_uma",3,"uma",3.93586005830904
"30116","sem_pyme",3,"pyme",35.0515463917526
"30116","moda",3,NA,NA
"30117","sem_total",3,"total",27.9279279279279
"30117","sem_mujeres",1,"mujeres",-15.3846153846154
"30117","sem_jovenes",3,"jovenes",27.7777777777777
"30117","sem_mayores",3,"mayores",100
"30117","sem_uma",3,"uma",22.0183486238533
"30117","sem_pyme",3,"pyme",27.9279279279279
"30117","moda",3,NA,NA
"30118","sem_total",1,"total",-17.3165773424506
"30118","sem_mujeres",1,"mujeres",-20.0644237652111
"30118","sem_jovenes",1,"jovenes",-28.6255027206056
"30118","sem_mayores",1,"mayores",-15.6309448319594
"30118","sem_uma",1,"uma",-20.5051463610482
"30118","sem_pyme",3,"pyme",1.10625639118713
"30118","moda",1,NA,NA
"30119","sem_total",3,"total",14.2857142857143
"30119","sem_mujeres",3,"mujeres",23.5294117647059
"30119","sem_jovenes",3,"jovenes",37.5
"30119","sem_mayores",3,"mayores",18.1818181818182
"30119","sem_uma",3,"uma",10.6382978723404
"30119","sem_pyme",3,"pyme",14.2857142857143
"30119","moda",3,NA,NA
"30120","sem_total",2,"total",0
"30120","sem_mujeres",3,"mujeres",18.1818181818182
"30120","sem_jovenes",3,"jovenes",16.6666666666667
"30120","sem_mayores",1,"mayores",-14.2857142857143
"30120","sem_uma",2,"uma",0
"30120","sem_pyme",2,"pyme",0
"30120","moda",2,NA,NA
"30121","sem_total",3,"total",27.8225806451613
"30121","sem_mujeres",3,"mujeres",10.4166666666667
"30121","sem_jovenes",3,"jovenes",65.3846153846154
"30121","sem_mayores",2,"mayores",-1.75438596491228
"30121","sem_uma",3,"uma",28.688524590164
"30121","sem_pyme",3,"pyme",0.403225806451624
"30121","moda",3,NA,NA
"30122","sem_total",3,"total",9.09090909090908
"30122","sem_mujeres",3,"mujeres",33.3333333333333
"30122","sem_jovenes",2,"jovenes",0
"30122","sem_mayores",2,"mayores",0
"30122","sem_uma",3,"uma",9.52380952380953
"30122","sem_pyme",3,"pyme",9.09090909090908
"30122","moda",3,NA,NA
"30124","sem_total",3,"total",4.67143495753242
"30124","sem_mujeres",3,"mujeres",0.319693094629137
"30124","sem_jovenes",3,"jovenes",4.23011844331644
"30124","sem_mayores",3,"mayores",2.44444444444443
"30124","sem_uma",3,"uma",0.514201762977473
"30124","sem_pyme",3,"pyme",2.13675213675211
"30124","moda",3,NA,NA
"30125","sem_total",1,"total",-26.2416604892513
"30125","sem_mujeres",1,"mujeres",-18.4239733629301
"30125","sem_jovenes",1,"jovenes",-38.5802469135803
"30125","sem_mayores",1,"mayores",-17.8688524590164
"30125","sem_uma",1,"uma",-30.9599491417673
"30125","sem_pyme",3,"pyme",27.9255319148936
"30125","moda",1,NA,NA
"30126","sem_total",3,"total",0.405679513184576
"30126","sem_mujeres",2,"mujeres",-2.85714285714287
"30126","sem_jovenes",2,"jovenes",-5.45454545454546
"30126","sem_mayores",1,"mayores",-13.4615384615385
"30126","sem_uma",3,"uma",0.624999999999987
"30126","sem_pyme",3,"pyme",2.17391304347823
"30126","moda",3,NA,NA
"30127","sem_total",3,"total",19.2546583850931
"30127","sem_mujeres",3,"mujeres",38.4615384615384
"30127","sem_jovenes",1,"jovenes",-37.5
"30127","sem_mayores",3,"mayores",52.9411764705882
"30127","sem_uma",3,"uma",18.75
"30127","sem_pyme",1,"pyme",-64.2857142857143
"30127","moda",3,NA,NA
"30128","sem_total",3,"total",1.46092037983929
"30128","sem_mujeres",2,"mujeres",-1.16772823779194
"30128","sem_jovenes",3,"jovenes",11.6182572614108
"30128","sem_mayores",2,"mayores",-1.14613180515759
"30128","sem_uma",3,"uma",5.52779512804495
"30128","sem_pyme",3,"pyme",13.3779264214047
"30128","moda",3,NA,NA
"30129","sem_total",1,"total",-16.3333333333333
"30129","sem_mujeres",3,"mujeres",7.84313725490196
"30129","sem_jovenes",1,"jovenes",-28
"30129","sem_mayores",3,"mayores",1.36986301369864
"30129","sem_uma",1,"uma",-13.6645962732919
"30129","sem_pyme",1,"pyme",-14.2857142857143
"30129","moda",1,NA,NA
"30130","sem_total",2,"total",-0.594059405940583
"30130","sem_mujeres",2,"mujeres",-1.10497237569063
"30130","sem_jovenes",2,"jovenes",-3.37837837837838
"30130","sem_mayores",3,"mayores",16.1290322580645
"30130","sem_uma",2,"uma",-1.22950819672131
"30130","sem_pyme",2,"pyme",-1.28205128205129
"30130","moda",2,NA,NA
"30131","sem_total",2,"total",-3.54349615806806
"30131","sem_mujeres",2,"mujeres",-2.75964636866893
"30131","sem_jovenes",2,"jovenes",-9.94065281899109
"30131","sem_mayores",2,"mayores",-1.81430096051226
"30131","sem_uma",2,"uma",-2.75654187235156
"30131","sem_pyme",2,"pyme",-2.28250082699305
"30131","moda",2,NA,NA
"30132","sem_total",2,"total",-8.60215053763443
"30132","sem_mujeres",2,"mujeres",-4.00000000000003
"30132","sem_jovenes",2,"jovenes",-7.56302521008401
"30132","sem_mayores",1,"mayores",-24.3243243243243
"30132","sem_uma",1,"uma",-10.0569259962049
"30132","sem_pyme",1,"pyme",-19.2857142857143
"30132","moda",1,NA,NA
"30132","sem_total",2,"total",-8.60215053763443
"30132","sem_mujeres",2,"mujeres",-4.00000000000003
"30132","sem_jovenes",2,"jovenes",-7.56302521008401
"30132","sem_mayores",1,"mayores",-24.3243243243243
"30132","sem_uma",1,"uma",-10.0569259962049
"30132","sem_pyme",1,"pyme",-19.2857142857143
"30132","moda",2,NA,NA
"30133","sem_total",1,"total",-24.5307167235495
"30133","sem_mujeres",2,"mujeres",-7.9575596816976
"30133","sem_jovenes",1,"jovenes",-41.7661097852028
"30133","sem_mayores",1,"mayores",-22.6950354609929
"30133","sem_uma",1,"uma",-25.3316487681617
"30133","sem_pyme",3,"pyme",30.9557774607703
"30133","moda",1,NA,NA
"30134","sem_total",2,"total",-1.13636363636364
"30134","sem_mujeres",3,"mujeres",4.54545454545454
"30134","sem_jovenes",1,"jovenes",-11.3207547169811
"30134","sem_mayores",3,"mayores",5.08474576271185
"30134","sem_uma",2,"uma",-6.90846286701211
"30134","sem_pyme",2,"pyme",-0.961538461538469
"30134","moda",2,NA,NA
"30135","sem_total",1,"total",-30.2832244008714
"30135","sem_mujeres",1,"mujeres",-24.7422680412371
"30135","sem_jovenes",2,"jovenes",-7.50000000000002
"30135","sem_mayores",1,"mayores",-37.5
"30135","sem_uma",1,"uma",-30.3964757709251
"30135","sem_pyme",2,"pyme",-2.14067278287463
"30135","moda",1,NA,NA
"30136","sem_total",2,"total",-6.57894736842105
"30136","sem_mujeres",1,"mujeres",-17.6470588235294
"30136","sem_jovenes",1,"jovenes",-35.4838709677419
"30136","sem_mayores",2,"mayores",-9.09090909090909
"30136","sem_uma",2,"uma",-2.77777777777778
"30136","sem_pyme",2,"pyme",-8.84955752212388
"30136","moda",2,NA,NA
"30137","sem_total",1,"total",-10.0457014745193
"30137","sem_mujeres",1,"mujeres",-11.8210862619809
"30137","sem_jovenes",1,"jovenes",-23.0980751604033
"30137","sem_mayores",2,"mayores",-3.58667805294622
"30137","sem_uma",1,"uma",-10.5325768667643
"30137","sem_pyme",2,"pyme",-0.583735909822869
"30137","moda",1,NA,NA
"30138","sem_total",2,"total",-0.712678169542424
"30138","sem_mujeres",2,"mujeres",-5.10638297872341
"30138","sem_jovenes",3,"jovenes",7.50000000000002
"30138","sem_mayores",3,"mayores",1.39372822299653
"30138","sem_uma",3,"uma",2.58964143426292
"30138","sem_pyme",2,"pyme",-0.380228136882133
"30138","moda",2,NA,NA
"30138","sem_total",2,"total",-0.712678169542424
"30138","sem_mujeres",2,"mujeres",-5.10638297872341
"30138","sem_jovenes",3,"jovenes",7.50000000000002
"30138","sem_mayores",3,"mayores",1.39372822299653
"30138","sem_uma",3,"uma",2.58964143426292
"30138","sem_pyme",2,"pyme",-0.380228136882133
"30138","moda",3,NA,NA
"30139","sem_total",1,"total",-24
"30139","sem_mujeres",1,"mujeres",-30.7692307692308
"30139","sem_jovenes",NA,"jovenes",NA
"30139","sem_mayores",1,"mayores",-60
"30139","sem_uma",1,"uma",-26.0869565217391
"30139","sem_pyme",1,"pyme",-24
"30139","moda",1,NA,NA
"30141","sem_total",2,"total",-2.99373040752349
"30141","sem_mujeres",2,"mujeres",-4.72245236122616
"30141","sem_jovenes",2,"jovenes",-9.91636798088413
"30141","sem_mayores",2,"mayores",-1.72413793103449
"30141","sem_uma",2,"uma",-2.67272727272728
"30141","sem_pyme",2,"pyme",-3.39892665474061
"30141","moda",2,NA,NA
"30142","sem_total",2,"total",-1.30293159609121
"30142","sem_mujeres",3,"mujeres",1.72413793103448
"30142","sem_jovenes",1,"jovenes",-11.9047619047619
"30142","sem_mayores",3,"mayores",6.97674418604652
"30142","sem_uma",2,"uma",-0.735294117647023
"30142","sem_pyme",2,"pyme",-1.42180094786731
"30142","moda",2,NA,NA
"30143","sem_total",2,"total",-2.66159695817491
"30143","sem_mujeres",3,"mujeres",5.7416267942584
"30143","sem_jovenes",1,"jovenes",-14.5161290322581
"30143","sem_mayores",3,"mayores",4.80769230769229
"30143","sem_uma",2,"uma",-2.36220472440942
"30143","sem_pyme",2,"pyme",-4.04312668463612
"30143","moda",2,NA,NA
"30144","sem_total",3,"total",0.350877192982479
"30144","sem_mujeres",3,"mujeres",4.44444444444443
"30144","sem_jovenes",3,"jovenes",46.6666666666667
"30144","sem_mayores",2,"mayores",-2.91970802919705
"30144","sem_uma",3,"uma",21.4285714285715
"30144","sem_pyme",3,"pyme",16.1849710982659
"30144","moda",3,NA,NA
"30145","sem_total",3,"total",4.10958904109586
"30145","sem_mujeres",3,"mujeres",5.55555555555554
"30145","sem_jovenes",1,"jovenes",-36.3636363636364
"30145","sem_mayores",1,"mayores",-11.1111111111111
"30145","sem_uma",3,"uma",4.10958904109586
"30145","sem_pyme",3,"pyme",4.10958904109586
"30145","moda",3,NA,NA
"30146","sem_total",1,"total",-55.1724137931035
"30146","sem_mujeres",1,"mujeres",-25
"30146","sem_jovenes",1,"jovenes",-50
"30146","sem_mayores",1,"mayores",-50
"30146","sem_uma",1,"uma",-56.140350877193
"30146","sem_pyme",1,"pyme",-55.1724137931035
"30146","moda",1,NA,NA
"30147","sem_total",3,"total",40.7407407407407
"30147","sem_mujeres",3,"mujeres",100
"30147","sem_jovenes",3,"jovenes",400
"30147","sem_mayores",1,"mayores",-37.5
"30147","sem_uma",3,"uma",40.7407407407407
"30147","sem_pyme",3,"pyme",40.7407407407407
"30147","moda",3,NA,NA
"30148","sem_total",3,"total",4.83870967741935
"30148","sem_mujeres",3,"mujeres",7.00389105058365
"30148","sem_jovenes",1,"jovenes",-13.1868131868132
"30148","sem_mayores",3,"mayores",31.6326530612245
"30148","sem_uma",3,"uma",5.76923076923077
"30148","sem_pyme",2,"pyme",-3.03030303030303
"30148","moda",3,NA,NA
"30149","sem_total",3,"total",200
"30149","sem_mujeres",3,"mujeres",100
"30149","sem_jovenes",1,"jovenes",-100
"30149","sem_mayores",NA,"mayores",NA
"30149","sem_uma",3,"uma",200
"30149","sem_pyme",3,"pyme",200
"30149","moda",3,NA,NA
"30150","sem_total",3,"total",9.09090909090908
"30150","sem_mujeres",2,"mujeres",0
"30150","sem_jovenes",2,"jovenes",0
"30150","sem_mayores",2,"mayores",0
"30150","sem_uma",2,"uma",0
"30150","sem_pyme",3,"pyme",9.09090909090908
"30150","moda",2,NA,NA
"30151","sem_total",3,"total",7.80346820809248
"30151","sem_mujeres",3,"mujeres",1.44927536231885
"30151","sem_jovenes",3,"jovenes",4.99999999999998
"30151","sem_mayores",2,"mayores",-2
"30151","sem_uma",3,"uma",11.9496855345911
"30151","sem_pyme",3,"pyme",16.2162162162162
"30151","moda",3,NA,NA
"30152","sem_total",2,"total",-4.53257790368271
"30152","sem_mujeres",2,"mujeres",-4.16666666666665
"30152","sem_jovenes",1,"jovenes",-24.1379310344828
"30152","sem_mayores",3,"mayores",5.15463917525774
"30152","sem_uma",2,"uma",-4.01146131805157
"30152","sem_pyme",3,"pyme",44.6351931330472
"30152","moda",2,NA,NA
"30153","sem_total",2,"total",0
"30153","sem_mujeres",NA,"mujeres",NA
"30153","sem_jovenes",NA,"jovenes",NA
"30153","sem_mayores",NA,"mayores",NA
"30153","sem_uma",2,"uma",0
"30153","sem_pyme",2,"pyme",0
"30153","moda",2,NA,NA
"30154","sem_total",2,"total",0
"30154","sem_mujeres",3,"mujeres",33.3333333333333
"30154","sem_jovenes",3,"jovenes",25
"30154","sem_mayores",NA,"mayores",NA
"30154","sem_uma",2,"uma",0
"30154","sem_pyme",2,"pyme",0
"30154","moda",2,NA,NA
"30155","sem_total",3,"total",8.17641228939547
"30155","sem_mujeres",3,"mujeres",8.2426127527216
"30155","sem_jovenes",3,"jovenes",9.6774193548387
"30155","sem_mayores",3,"mayores",14.0939597315436
"30155","sem_uma",3,"uma",8.77290394225432
"30155","sem_pyme",3,"pyme",0.83420229405633
"30155","moda",3,NA,NA
"30157","sem_total",2,"total",-7.6923076923077
"30157","sem_mujeres",3,"mujeres",11.1111111111111
"30157","sem_jovenes",1,"jovenes",-57.1428571428571
"30157","sem_mayores",3,"mayores",100
"30157","sem_uma",2,"uma",-7.6923076923077
"30157","sem_pyme",2,"pyme",-7.6923076923077
"30157","moda",2,NA,NA
"30158","sem_total",2,"total",-8.1218274111675
"30158","sem_mujeres",2,"mujeres",-8.08383233532933
"30158","sem_jovenes",2,"jovenes",-1.33333333333331
"30158","sem_mayores",1,"mayores",-13.0081300813008
"30158","sem_uma",2,"uma",-8.2901554404145
"30158","sem_pyme",1,"pyme",-10.9589041095891
"30158","moda",2,NA,NA
"30159","sem_total",3,"total",483.333333333334
"30159","sem_mujeres",2,"mujeres",0
"30159","sem_jovenes",1,"jovenes",-100
"30159","sem_mayores",3,"mayores",200
"30159","sem_uma",3,"uma",483.333333333334
"30159","sem_pyme",3,"pyme",483.333333333334
"30159","moda",3,NA,NA
"30160","sem_total",1,"total",-14.5204560697519
"30160","sem_mujeres",1,"mujeres",-13.7964774951076
"30160","sem_jovenes",1,"jovenes",-20.5078125
"30160","sem_mayores",2,"mayores",-2.60223048327137
"30160","sem_uma",1,"uma",-15.2491569876358
"30160","sem_pyme",2,"pyme",-5.88235294117647
"30160","moda",1,NA,NA
"30161","sem_total",3,"total",5.89353612167303
"30161","sem_mujeres",3,"mujeres",4.10958904109588
"30161","sem_jovenes",3,"jovenes",18.1818181818182
"30161","sem_mayores",2,"mayores",-1.61290322580643
"30161","sem_uma",3,"uma",6.70859538784065
"30161","sem_pyme",3,"pyme",0.849858356940492
"30161","moda",3,NA,NA
"30164","sem_total",2,"total",-9.55882352941178
"30164","sem_mujeres",1,"mujeres",-18.75
"30164","sem_jovenes",1,"jovenes",-30
"30164","sem_mayores",3,"mayores",80
"30164","sem_uma",1,"uma",-10.5263157894737
"30164","sem_pyme",2,"pyme",-9.55882352941178
"30164","moda",1,NA,NA
"30165","sem_total",3,"total",66.6666666666667
"30165","sem_mujeres",3,"mujeres",50
"30165","sem_jovenes",NA,"jovenes",NA
"30165","sem_mayores",NA,"mayores",NA
"30165","sem_uma",3,"uma",66.6666666666667
"30165","sem_pyme",3,"pyme",66.6666666666667
"30165","moda",3,NA,NA
"30166","sem_total",2,"total",0
"30166","sem_mujeres",NA,"mujeres",NA
"30166","sem_jovenes",NA,"jovenes",NA
"30166","sem_mayores",NA,"mayores",NA
"30166","sem_uma",2,"uma",0
"30166","sem_pyme",2,"pyme",0
"30166","moda",2,NA,NA
"30167","sem_total",1,"total",-13.8157894736842
"30167","sem_mujeres",3,"mujeres",19.2307692307692
"30167","sem_jovenes",1,"jovenes",-30
"30167","sem_mayores",3,"mayores",4.16666666666667
"30167","sem_uma",1,"uma",-14.5695364238411
"30167","sem_pyme",1,"pyme",-93.1818181818182
"30167","moda",1,NA,NA
"30168","sem_total",3,"total",3.09931506849315
"30168","sem_mujeres",3,"mujeres",7.12401055408971
"30168","sem_jovenes",3,"jovenes",3.68033648790747
"30168","sem_mayores",3,"mayores",1.91304347826087
